PATH,TYPE,VALUE,MTIME
/SAM/Domains/Builtin/Aliases/00000221/C,BINARY,!%02%00%00%00%00%00%00%C8%00%00%00%02%00%01%00%C8%00%00%00%0A%00%00%00%00%00%00%00%D4%00%00%008%01%00%00%00%00%00%00%0C%02%00%00%18%00%00%00%02%00%00%00%01%00%14%80%A8%00%00%00%B8%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%00d%00%04%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00$%02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00#%02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00U%00s%00e%00r%00s%00%00%00U%00s%00e%00r%00s%00 %00a%00r%00e%00 %00p%00r%00e%00v%00e%00n%00t%00e%00d%00 %00f%00r%00o%00m%00 %00m%00a%00k%00i%00n%00g%00 %00a%00c%00c%00i%00d%00e%00n%00t%00a%00l%00 %00o%00r%00 %00i%00n%00t%00e%00n%00t%00i%00o%00n%00a%00l%00 %00s%00y%00s%00t%00e%00m%00-%00w%00i%00d%00e%00 %00c%00h%00a%00n%00g%00e%00s%00.%00 %00 %00T%00h%00u%00s%00%2C%00 %00U%00s%00e%00r%00s%00 %00c%00a%00n%00 %00r%00u%00n%00 %00c%00e%00r%00t%00i%00f%00i%00e%00d%00 %00a%00p%00p%00l%00i%00c%00a%00t%00i%00o%00n%00s%00%2C%00 %00b%00u%00t%00 %00n%00o%00t%00 %00m%00o%00s%00t%00 %00l%00e%00g%00a%00c%00y%00 %00a%00p%00p%00l%00i%00c%00a%00t%00i%00o%00n%00s%00%01%01%00%00%00%00%00%05%04%00%00%00%01%01%00%00%00%00%00%05%0B%00%00%00,
/SAM/Domains/Builtin/Aliases/00000222,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/00000222/C,BINARY,%22%02%00%00%00%00%00%00%C8%00%00%00%02%00%01%00%C8%00%00%00%0C%00%00%00%00%00%00%00%D4%00%00%00%FC%00%00%00%00%00%00%00%D0%01%00%00%1C%00%00%00%01%00%00%00%01%00%14%80%A8%00%00%00%B8%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%00d%00%04%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00$%02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00#%02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00G%00u%00e%00s%00t%00s%00G%00u%00e%00s%00t%00s%00 %00h%00a%00v%00e%00 %00t%00h%00e%00 %00s%00a%00m%00e%00 %00a%00c%00c%00e%00s%00s%00 %00a%00s%00 %00m%00e%00m%00b%00e%00r%00s%00 %00o%00f%00 %00t%00h%00e%00 %00U%00s%00e%00r%00s%00 %00g%00r%00o%00u%00p%00 %00b%00y%00 %00d%00e%00f%00a%00u%00l%00t%00%2C%00 %00e%00x%00c%00e%00p%00t%00 %00f%00o%00r%00 %00t%00h%00e%00 %00G%00u%00e%00s%00t%00 %00a%00c%00c%00o%00u%00n%00t%00 %00w%00h%00i%00c%00h%00 %00i%00s%00 %00f%00u%00r%00t%00h%00e%00r%00 %00r%00e%00s%00t%00r%00i%00c%00t%00e%00d%00%01%05%00%00%00%00%00%05%15%00%00%00%92%E0<wT%19%0E)%A87%D6e%F5%01%00%00,
/SAM/Domains/Builtin/Aliases/00000223,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/00000223/C,BINARY,#%02%00%00%00%00%00%00%C8%00%00%00%02%00%01%00%C8%00%00%00%16%00%00%00%00%00%00%00%E0%00%00%006%01%00%00%00%00%00%00%18%02%00%00%00%00%00%00%00%00%00%00%01%00%14%80%A8%00%00%00%B8%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%00d%00%04%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00$%02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00#%02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00P%00o%00w%00e%00r%00 %00U%00s%00e%00r%00s%00%00%00P%00o%00w%00e%00r%00 %00U%00s%00e%00r%00s%00 %00p%00o%00s%00s%00e%00s%00s%00 %00m%00o%00s%00t%00 %00a%00d%00m%00i%00n%00i%00s%00t%00r%00a%00t%00i%00v%00e%00 %00p%00o%00w%00e%00r%00s%00 %00w%00i%00t%00h%00 %00s%00o%00m%00e%00 %00r%00e%00s%00t%00r%00i%00c%00t%00i%00o%00n%00s%00.%00 %00 %00T%00h%00u%00s%00%2C%00 %00P%00o%00w%00e%00r%00 %00U%00s%00e%00r%00s%00 %00c%00a%00n%00 %00r%00u%00n%00 %00l%00e%00g%00a%00c%00y%00 %00a%00p%00p%00l%00i%00c%00a%00t%00i%00o%00n%00s%00 %00i%00n%00 %00a%00d%00d%00i%00t%00i%00o%00n%00 %00t%00o%00 %00c%00e%00r%00t%00i%00f%00i%00e%00d%00 %00a%00p%00p%00l%00i%00c%00a%00t%00i%00o%00n%00s%00%00%00,
/SAM/Domains/Builtin/Aliases/00000227,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/00000227/C,BINARY,'%02%00%00%00%00%00%00%98%00%00%00%02%00%01%00%98%00%00%00 %00%00%00%00%00%00%00%B8%00%00%00%D2%00%00%00%00%00%00%00%8C%01%00%00%00%00%00%00%00%00%00%00%01%00%14%80x%00%00%00%88%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%004%00%02%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00B%00a%00c%00k%00u%00p%00 %00O%00p%00e%00r%00a%00t%00o%00r%00s%00B%00a%00c%00k%00u%00p%00 %00O%00p%00e%00r%00a%00t%00o%00r%00s%00 %00c%00a%00n%00 %00o%00v%00e%00r%00r%00i%00d%00e%00 %00s%00e%00c%00u%00r%00i%00t%00y%00 %00r%00e%00s%00t%00r%00i%00c%00t%00i%00o%00n%00s%00 %00f%00o%00r%00 %00t%00h%00e%00 %00s%00o%00l%00e%00 %00p%00u%00r%00p%00o%00s%00e%00 %00o%00f%00 %00b%00a%00c%00k%00i%00n%00g%00 %00u%00p%00 %00o%00r%00 %00r%00e%00s%00t%00o%00r%00i%00n%00g%00 %00f%00i%00l%00e%00s%00%00%00,
/SAM/Domains/Builtin/Aliases/00000228,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/00000228/C,BINARY,(%02%00%00%00%00%00%00%B0%00%00%00%02%00%01%00%B0%00%00%00%14%00%00%00%00%00%00%00%C4%00%00%00J%00%00%00%00%00%00%00%10%01%00%00%00%00%00%00%00%00%00%00%01%00%14%80%90%00%00%00%A0%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%00L%00%03%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00$%02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00R%00e%00p%00l%00i%00c%00a%00t%00o%00r%00S%00u%00p%00p%00o%00r%00t%00s%00 %00f%00i%00l%00e%00 %00r%00e%00p%00l%00i%00c%00a%00t%00i%00o%00n%00 %00i%00n%00 %00a%00 %00d%00o%00m%00a%00i%00n%00%00%00,
/SAM/Domains/Builtin/Aliases/0000022B,KEY,,2004-08-19 16:59:25
/SAM/Domains/Builtin/Aliases/0000022B/C,BINARY,+%02%00%00%00%00%00%00%B0%00%00%00%02%00%01%00%B0%00%00%00(%00%00%00%00%00%00%00%D8%00%00%00z%00%00%00%00%00%00%00T%01%00%00%00%00%00%00%00%00%00%00%01%00%14%80%90%00%00%00%A0%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%00L%00%03%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00$%02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00R%00e%00m%00o%00t%00e%00 %00D%00e%00s%00k%00t%00o%00p%00 %00U%00s%00e%00r%00s%00M%00e%00m%00b%00e%00r%00s%00 %00i%00n%00 %00t%00h%00i%00s%00 %00g%00r%00o%00u%00p%00 %00a%00r%00e%00 %00g%00r%00a%00n%00t%00e%00d%00 %00t%00h%00e%00 %00r%00i%00g%00h%00t%00 %00t%00o%00 %00l%00o%00g%00o%00n%00 %00r%00e%00m%00o%00t%00e%00l%00y%00%00%00,
/SAM/Domains/Builtin/Aliases/0000022C,KEY,,2004-08-19 16:59:25
/SAM/Domains/Builtin/Aliases/0000022C/C,BINARY,%2C%02%00%00%00%00%00%00%B0%00%00%00%02%00%01%00%B0%00%00%00>%00%00%00%00%00%00%00%F0%00%00%00%D8%00%00%00%00%00%00%00%C8%01%00%00%00%00%00%00%00%00%00%00%01%00%14%80%90%00%00%00%A0%00%00%00%14%00%00%00D%00%00%00%02%000%00%02%00%00%00%02%C0%14%00%13%00%05%01%01%01%00%00%00%00%00%01%00%00%00%00%02%C0%14%00%FF%FF%1F%00%01%01%00%00%00%00%00%05%07%00%00%00%02%00L%00%03%00%00%00%00%00%14%00%0C%00%02%00%01%01%00%00%00%00%00%01%00%00%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%00%00%18%00%1F%00%0F%00%01%02%00%00%00%00%00%05 %00%00%00$%02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00%01%02%00%00%00%00%00%05 %00%00%00 %02%00%00N%00e%00t%00w%00o%00r%00k%00 %00C%00o%00n%00f%00i%00g%00u%00r%00a%00t%00i%00o%00n%00 %00O%00p%00e%00r%00a%00t%00o%00r%00s%00%00%00M%00e%00m%00b%00e%00r%00s%00 %00i%00n%00 %00t%00h%00i%00s%00 %00g%00r%00o%00u%00p%00 %00c%00a%00n%00 %00h%00a%00v%00e%00 %00s%00o%00m%00e%00 %00a%00d%00m%00i%00n%00i%00s%00t%00r%00a%00t%00i%00v%00e%00 %00p%00r%00i%00v%00i%00l%00e%00g%00e%00s%00 %00t%00o%00 %00m%00a%00n%00a%00g%00e%00 %00c%00o%00n%00f%00i%00g%00u%00r%00a%00t%00i%00o%00n%00 %00o%00f%00 %00n%00e%00t%00w%00o%00r%00k%00i%00n%00g%00 %00f%00e%00a%00t%00u%00r%00e%00s%00,
/SAM/Domains/Builtin/Aliases/Members,KEY,,2004-08-19 17:01:55
/SAM/Domains/Builtin/Aliases/Members/,SZ,(null),
/SAM/Domains/Builtin/Aliases/Members/S-1-5,KEY,,2004-08-19 17:01:55
/SAM/Domains/Builtin/Aliases/Members/S-1-5/,EXPAND_SZ,(null),
/SAM/Domains/Builtin/Aliases/Members/S-1-5/00000004,KEY,,2004-08-19 17:01:55
/SAM/Domains/Builtin/Aliases/Members/S-1-5/00000004/,SZ,!%02%00%00,
/SAM/Domains/Builtin/Aliases/Members/S-1-5/0000000B,KEY,,2004-08-19 17:01:55
/SAM/Domains/Builtin/Aliases/Members/S-1-5/0000000B/,SZ,!%02%00%00,
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768,KEY,,2004-08-19 23:03:54
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/,BINARY,(null),
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/000001F4,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/000001F4/,SZ, %02%00%00,
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/000001F5,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/000001F5/,SZ,%22%02%00%00,
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/000003EB,KEY,,2004-08-19 23:03:54
/SAM/Domains/Builtin/Aliases/Members/S-1-5-21-2000478354-688789844-1708537768/000003EB/,SZ, %02%00%00,
/SAM/Domains/Builtin/Aliases/Names,KEY,,2004-08-19 16:59:25
/SAM/Domains/Builtin/Aliases/Names/,NONE,(null),
/SAM/Domains/Builtin/Aliases/Names/Administrators,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Names/Administrators/,0x00000220,(null),
/SAM/Domains/Builtin/Aliases/Names/Backup Operators,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Names/Backup Operators/,0x00000227,(null),
/SAM/Domains/Builtin/Aliases/Names/Guests,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Names/Guests/,0x00000222,(null),
/SAM/Domains/Builtin/Aliases/Names/Network Configuration Operators,KEY,,2004-08-19 16:59:25
/SAM/Domains/Builtin/Aliases/Names/Network Configuration Operators/,0x0000022C,(null),
/SAM/Domains/Builtin/Aliases/Names/Power Users,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Names/Power Users/,0x00000223,(null),
/SAM/Domains/Builtin/Aliases/Names/Remote Desktop Users,KEY,,2004-08-19 16:59:25
/SAM/Domains/Builtin/Aliases/Names/Remote Desktop Users/,0x0000022B,(null),
/SAM/Domains/Builtin/Aliases/Names/Replicator,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Names/Replicator/,0x00000228,(null),
/SAM/Domains/Builtin/Aliases/Names/Users,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Aliases/Names/Users/,0x00000221,(null),
/SAM/Domains/Builtin/Groups,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Groups/,NONE,(null),
/SAM/Domains/Builtin/Groups/Names,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Groups/Names/,NONE,(null),
/SAM/Domains/Builtin/Users,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Users/,NONE,(null),
/SAM/Domains/Builtin/Users/Names,KEY,,2004-08-19 16:59:24
/SAM/Domains/Builtin/Users/Names/,NONE,(null),
/SAM/RXACT,KEY,,2004-08-19 16:59:24
/SAM/RXACT/,NONE,%01%00%00%00%CF%90%F5w<%FD%06%00,
